timestamp,mains_power_W,fridge_W,kettle_W,tv_W,microwave_W,washing_machine_W,voltage_V,current_A,power_factor
2026-01-01 03:47:24,495.41,0.0,0.0,83.17,0.0,371.88,230.0,2.7966314491840376,0.7701967745401641
2026-01-01 03:47:30,560.67,0.0,0.0,86.72,0.0,430.84,230.0,3.111766909869426,0.7833799004811071
2026-01-01 03:47:36,511.08,0.0,0.0,83.62,0.0,386.44,230.0,2.8518711255014972,0.7791680825447498
2026-01-01 03:47:42,482.11,0.0,0.0,84.41,0.0,355.38,230.0,2.6319316583367947,0.7964228205329706
2026-01-01 03:47:48,504.33,0.0,0.0,72.62,0.0,392.78,230.0,2.682841573351963,0.8173196480234788
2026-01-01 03:47:54,497.23,0.0,0.0,77.2,0.0,377.51,230.0,2.72276294324157,0.7939984531461228
2026-01-01 03:48:00,501.56,0.0,0.0,76.89,0.0,382.3,230.0,2.5938942052226763,0.8407033902088957
2026-01-01 03:48:06,540.58,0.0,0.0,80.3,0.0,414.21,230.0,2.7936852723028407,0.8413073045087717
2026-01-01 03:48:12,514.55,0.0,0.0,79.48,0.0,391.04,230.0,2.817776198516641,0.7939501775269417
2026-01-01 03:48:18,489.68,0.0,0.0,71.96,0.0,376.95,230.0,2.6166043884538897,0.813666554889059
2026-01-01 03:48:24,531.21,0.0,0.0,80.21,0.0,408.93,230.0,2.8469288665361776,0.8112632257167162
2026-01-01 03:48:30,527.18,0.0,0.0,69.94,0.0,423.0,230.0,2.860042371957905,0.8014171324855723
2026-01-01 03:48:36,541.01,0.0,0.0,83.88,0.0,410.74,230.0,3.111074694678501,0.7560787258910305
2026-01-01 03:48:42,470.2,0.0,0.0,80.52,0.0,350.93,230.0,2.5150660668953453,0.8128406060563433
2026-01-01 03:48:48,503.3,0.0,0.0,86.23,0.0,377.7,230.0,2.6640922349656373,0.8213908065361869
2026-01-01 03:48:54,519.62,0.0,0.0,81.06,0.0,400.95,230.0,2.6989644548760023,0.837068227120517
2026-01-01 03:49:00,508.37,0.0,0.0,77.69,0.0,395.11,230.0,2.787339026302018,0.7929800885249733
2026-01-01 03:49:06,501.49,0.0,0.0,72.12,0.0,393.45,230.0,2.6876286031200665,0.8112695711813049
2026-01-01 03:49:12,492.98,0.0,0.0,78.03,0.0,380.34,230.0,2.6299761501883396,0.8149850728472698
2026-01-01 03:49:18,486.75,0.0,0.0,76.06,0.0,371.89,230.0,2.5224790844716485,0.8389779565880374
2026-01-01 03:49:24,566.18,0.0,0.0,81.86,0.0,440.16,230.0,2.932733365742313,0.839371285050309
2026-01-01 03:49:30,518.32,0.0,0.0,77.89,0.0,400.54,230.0,2.9910202671157364,0.7534436466939873
2026-01-01 03:49:36,539.18,0.0,0.0,83.02,0.0,412.84,230.0,2.8980595963429927,0.8089070606151082
2026-01-01 03:49:42,529.3,0.0,0.0,86.77,0.0,400.13,230.0,2.764966570531036,0.8323081994384117
2026-01-01 03:49:48,511.61,0.0,0.0,72.93,0.0,400.93,230.0,2.894458157387568,0.7685000726890729
2026-01-01 03:49:54,524.94,0.0,0.0,79.99,0.0,398.76,230.0,2.9810821489424004,0.7656105105646506
2026-01-01 03:50:00,502.35,0.0,0.0,79.76,0.0,377.59,230.0,2.5923965087863197,0.8425140318543136
2026-01-01 03:50:06,495.39,0.0,0.0,81.57,0.0,369.71,230.0,2.553903892194806,0.8433635939864486
2026-01-01 03:50:12,533.24,0.0,0.0,83.43,0.0,407.72,230.0,2.9696367388105296,0.7807132610897489
2026-01-01 03:50:18,530.0,0.0,0.0,87.94,0.0,403.76,230.0,2.8195975122358226,0.8172612637396268
2026-01-01 03:50:24,531.51,0.0,0.0,74.45,0.0,418.77,230.0,3.007864073240094,0.7682903838765984
2026-01-01 03:50:30,526.7,0.0,0.0,72.14,0.0,414.71,230.0,3.038084050960999,0.7537645310621454
2026-01-01 03:50:36,511.66,0.0,0.0,80.94,0.0,383.83,230.0,2.6637630184013292,0.8351376155778617
2026-01-01 03:50:42,550.49,0.0,0.0,82.25,0.0,422.65,230.0,2.959046309937838,0.8088534385455346
2026-01-01 03:50:48,531.69,0.0,0.0,83.6,0.0,415.3,230.0,2.822848378410545,0.818923067159404
2026-01-01 03:50:54,531.31,0.0,0.0,76.19,0.0,413.82,230.0,2.800251950311979,0.8249412978726807
2026-01-01 03:51:00,544.66,0.0,0.0,72.11,0.0,444.99,230.0,2.8046654182733297,0.8443384872551511
2026-01-01 03:51:06,564.77,0.0,0.0,86.09,0.0,440.88,230.0,3.2296207713355756,0.7603127156365729
2026-01-01 03:51:12,532.97,0.0,0.0,82.56,0.0,413.8,230.0,2.901035700412235,0.798770201013361
2026-01-01 03:51:18,532.19,0.0,0.0,78.11,0.0,411.3,230.0,2.8001712492724207,0.8263314487707183
2026-01-01 03:51:24,525.46,0.0,0.0,69.27,0.0,421.63,230.0,2.814039630047114,0.811860881864668
2026-01-01 03:51:30,497.33,0.0,0.0,76.65,0.0,388.32,230.0,2.5525066407538706,0.8471297638573276
2026-01-01 03:51:36,509.59,0.0,0.0,83.48,0.0,388.6,230.0,2.750835256932611,0.8054312558589004
2026-01-01 03:51:42,535.6,0.0,0.0,82.17,0.0,413.47,230.0,2.8522703593228873,0.8164358068520308
2026-01-01 03:51:48,487.28,0.0,0.0,73.11,0.0,382.87,230.0,2.696133504127018,0.785795173869982
2026-01-01 03:51:54,540.64,0.0,0.0,83.1,0.0,411.86,230.0,3.0508614760954234,0.7704737544034769
2026-01-01 03:52:00,521.69,0.0,0.0,79.56,0.0,403.14,230.0,2.956275163694283,0.7672551659466944
2026-01-01 03:52:06,509.34,0.0,0.0,86.34,0.0,382.88,230.0,2.7834144063669792,0.7956133783258363
2026-01-01 03:52:12,522.54,0.0,0.0,76.51,0.0,400.52,230.0,2.71305940166042,0.837398931290567
2026-01-01 03:52:18,539.35,0.0,0.0,76.92,0.0,426.1,230.0,2.8088721094802946,0.8348546707005035
2026-01-01 03:52:24,529.63,0.0,0.0,80.58,0.0,401.65,230.0,2.9250163736949033,0.7872568342330148
2026-01-01 03:52:30,519.67,0.0,0.0,77.91,0.0,401.73,230.0,2.751895316838798,0.8210467777546823
2026-01-01 03:52:36,526.17,0.0,0.0,75.63,0.0,406.58,230.0,2.8650405762548683,0.7984863010786218
2026-01-01 03:52:42,540.61,0.0,0.0,89.21,0.0,409.18,230.0,3.0484555363203074,0.7710390500583624
2026-01-01 03:52:48,523.92,0.0,0.0,87.1,0.0,393.38,230.0,2.9681552673626364,0.7674507693468163
2026-01-01 03:52:54,522.59,0.0,0.0,75.2,0.0,407.01,230.0,2.990277298717157,0.7598393753506952
2026-01-01 03:53:00,497.78,0.0,0.0,81.1,0.0,379.02,230.0,2.618423681357378,0.8265510600802675
2026-01-01 03:53:06,506.05,0.0,0.0,72.34,0.0,384.02,230.0,2.6244272840108205,0.8383609653462498
2026-01-01 03:53:12,514.98,0.0,0.0,88.51,0.0,386.58,230.0,2.6831628649638963,0.8344791542465677
2026-01-01 03:53:18,527.71,0.0,0.0,83.8,0.0,409.4,230.0,2.8434035946522194,0.8069172131114424
2026-01-01 03:53:24,535.57,0.0,0.0,85.02,0.0,403.2,230.0,2.9575338148380417,0.7873334214164579
2026-01-01 03:53:30,514.5,0.0,0.0,78.74,0.0,397.31,230.0,2.956221271654206,0.756694548946061
2026-01-01 03:53:36,531.07,0.0,0.0,85.87,0.0,413.82,230.0,2.7854122554078247,0.8289616718376681
2026-01-01 03:53:42,529.34,0.0,0.0,85.89,0.0,407.58,230.0,2.9252567812410994,0.7867611061115519
2026-01-01 03:53:48,503.59,0.0,0.0,79.18,0.0,394.2,230.0,2.8903661353053995,0.757524007905347
2026-01-01 03:53:54,489.66,0.0,0.0,74.25,0.0,379.3,230.0,2.589112428274226,0.8222727211418114
2026-01-01 03:54:00,514.57,0.0,0.0,82.18,0.0,383.61,230.0,2.7725231742376693,0.806940367660001
2026-01-01 03:54:06,492.33,0.0,0.0,79.37,0.0,370.66,230.0,2.6296517437408697,0.8140109132269339
2026-01-01 03:54:12,532.05,0.0,0.0,89.26,0.0,402.81,230.0,2.738917758948524,0.8445893864492239
2026-01-01 03:54:18,500.12,0.0,0.0,80.25,0.0,382.76,230.0,2.6602129215956576,0.8173912565255939
2026-01-01 03:54:24,509.94,0.0,0.0,80.53,0.0,390.09,230.0,2.8243288543822684,0.7850114307129914
2026-01-01 03:54:30,527.06,0.0,0.0,84.03,0.0,397.45,230.0,2.7447894240731747,0.8348783324845004
2026-01-01 03:54:36,531.76,0.0,0.0,80.02,0.0,420.88,230.0,2.8420411150090525,0.8134998426976084
2026-01-01 03:54:42,556.74,0.0,0.0,83.47,0.0,418.58,230.0,2.9829928165371022,0.8114698373501988
2026-01-01 03:54:48,511.8,0.0,0.0,77.3,0.0,398.91,230.0,2.922766920470032,0.7613393239535139
2026-01-01 03:54:54,538.47,0.0,0.0,74.41,0.0,425.31,230.0,2.794634089256235,0.8377389805856692
2026-01-01 03:55:00,474.39,0.0,0.0,75.44,0.0,359.75,230.0,2.6263822868322757,0.7853255893981067
2026-01-01 03:55:06,554.93,0.0,0.0,78.31,0.0,437.54,230.0,3.216362751074212,0.7501452159365318
2026-01-01 03:55:12,531.08,0.0,0.0,80.59,0.0,413.85,230.0,2.9771270715923417,0.7755945321560824
2026-01-01 03:55:18,528.93,0.0,0.0,82.5,0.0,402.06,230.0,2.815467754207253,0.8168076685436714
2026-01-01 03:55:24,510.16,0.0,0.0,82.28,0.0,382.17,230.0,2.891055436013398,0.7672239448927191
2026-01-01 03:55:30,516.07,0.0,0.0,80.05,0.0,391.24,230.0,2.8547076440602974,0.7859938349078309
2026-01-01 03:55:36,527.28,0.0,0.0,74.65,0.0,412.19,230.0,2.8043029825138044,0.8175014445391331
2026-01-01 03:55:42,533.19,0.0,0.0,83.49,0.0,412.64,230.0,3.0863755676464786,0.7511131877810027
2026-01-01 03:55:48,524.93,0.0,0.0,72.49,0.0,413.37,230.0,3.0179837038093895,0.7562348149677858
2026-01-01 03:55:54,499.16,0.0,0.0,74.16,0.0,385.43,230.0,2.7721068277761893,0.7828922203933323
2026-01-01 03:56:00,496.73,0.0,0.0,80.23,0.0,381.4,230.0,2.5746117138849596,0.8388432479067071
2026-01-01 03:56:06,528.78,0.0,0.0,83.98,0.0,403.9,230.0,2.78998695566496,0.8240337732019684
2026-01-01 03:56:12,547.53,0.0,0.0,83.14,0.0,415.4,230.0,3.120839903865356,0.7627963275023576
2026-01-01 03:56:18,518.71,0.0,0.0,79.5,0.0,400.06,230.0,2.917530803853176,0.7730032761219521
2026-01-01 03:56:24,554.35,0.0,0.0,82.22,0.0,429.63,230.0,2.8419850314734707,0.8480753292548955
2026-01-01 03:56:30,512.05,0.0,0.0,74.67,0.0,400.66,230.0,2.9258107533358655,0.7609187796195512
2026-01-01 03:56:36,521.61,0.0,0.0,77.19,0.0,399.99,230.0,2.8176742758034092,0.8048728643663928
2026-01-01 03:56:42,527.39,0.0,0.0,77.27,0.0,413.41,230.0,2.8243360203276007,0.8118722359862939
2026-01-01 03:56:48,537.44,0.0,0.0,75.13,0.0,424.38,230.0,2.874197943507482,0.8129905100837848
2026-01-01 03:56:54,493.81,0.0,0.0,78.2,0.0,373.01,230.0,2.5355463367382933,0.8467603091655125
2026-01-01 03:57:00,491.64,0.0,0.0,78.96,0.0,377.64,230.0,2.5844527892994447,0.8270861925749179
2026-01-01 03:57:06,513.59,0.0,0.0,77.69,0.0,393.73,230.0,2.903031151762424,0.7691960172884644
2026-01-01 03:57:12,587.15,0.0,0.0,78.72,0.0,463.18,230.0,3.098942746314407,0.8237732336270538
2026-01-01 03:57:18,501.28,0.0,0.0,65.69,0.0,394.77,230.0,2.7777693279942666,0.7846145606493873
2026-01-01 03:57:24,1513.38,0.0,0.0,81.93,989.54,397.56,230.0,8.373479466833869,0.7858039264967852
2026-01-01 03:57:30,1524.41,0.0,0.0,77.97,1000.53,412.37,230.0,7.964224855953059,0.8322052283924687
2026-01-01 03:57:36,1542.95,0.0,0.0,77.97,1003.2,419.54,230.0,8.168123332007344,0.8212998247200725
2026-01-01 03:57:42,1536.59,0.0,0.0,73.06,1022.41,403.4,230.0,8.323640592823521,0.8026326956880621
2026-01-01 03:57:48,1551.97,0.0,0.0,87.76,999.01,423.29,230.0,7.991798770869575,0.8443275219553241
2026-01-01 03:57:54,1504.21,0.0,0.0,87.99,992.19,376.12,230.0,8.037243699602044,0.813717204890116
2026-01-01 03:58:00,1500.04,0.0,0.0,71.66,1018.63,384.68,230.0,8.434050942180892,0.7732835725310205
2026-01-01 03:58:06,1557.23,0.0,0.0,78.82,1018.26,423.25,230.0,8.124941546813501,0.8333063294525035
2026-01-01 03:58:12,1526.9,0.0,0.0,84.64,1013.5,400.22,230.0,8.32731128706707,0.7972195854482224
2026-01-01 03:58:18,1462.75,0.0,0.0,78.21,975.95,374.75,230.0,8.028882513547721,0.7921130491029512
2026-01-01 03:58:24,1489.35,0.0,0.0,76.97,1001.21,373.55,230.0,8.247637111960952,0.7851260542510825
2026-01-01 03:58:30,1501.21,0.0,0.0,76.64,996.49,383.78,230.0,8.316604281412008,0.7848155063224715
2026-01-01 03:58:36,1532.19,0.0,0.0,81.56,1006.55,400.04,230.0,8.187841078349306,0.8136083234186235
2026-01-01 03:58:42,1533.26,0.0,0.0,93.08,986.94,409.35,230.0,8.773066972909884,0.7598651471226414
2026-01-01 03:58:48,1532.66,0.0,0.0,84.14,1012.3,393.42,230.0,8.298664430488229,0.8029893468102
2026-01-01 03:58:54,1520.82,0.0,0.0,74.46,1005.36,407.7,230.0,8.79896851182676,0.7514813651938437
2026-01-01 03:59:00,1525.25,0.0,0.0,76.86,1013.13,391.26,230.0,8.736258834826799,0.7590802727471969
2026-01-01 03:59:06,1528.53,0.0,0.0,78.66,988.78,424.48,230.0,8.558619616108832,0.7765016914862202
2026-01-01 03:59:12,1572.96,0.0,0.0,75.7,1003.98,451.04,230.0,8.630242961828541,0.7924407866600919
2026-01-01 03:59:18,1514.16,0.0,0.0,74.77,1011.83,392.15,230.0,7.969679158849348,0.8260438364719034
2026-01-01 03:59:24,1494.21,0.0,0.0,83.75,961.76,409.6,230.0,8.007620470299724,0.8112978432840411
2026-01-01 03:59:30,1535.12,0.0,0.0,77.49,1010.0,407.97,230.0,8.653729729202091,0.7712783957286942
2026-01-01 03:59:36,1520.95,0.0,0.0,81.86,994.59,402.77,230.0,8.639011744595141,0.7654609441981288
2026-01-01 03:59:42,1537.43,0.0,0.0,88.91,999.65,413.07,230.0,8.671453519193346,0.770860184636195
2026-01-01 03:59:48,1549.05,0.0,0.0,77.38,1018.79,409.58,230.0,8.933540678458204,0.7539004122117414
2026-01-01 03:59:54,1521.76,0.0,0.0,81.37,1016.37,390.58,230.0,8.781910465081967,0.7534064315953147
2026-01-01 04:00:00,1660.02,118.99,0.0,74.88,991.31,426.33,230.0,8.849886248589836,0.8155447491790776
2026-01-01 04:00:06,1622.04,125.01,0.0,82.08,974.68,404.03,230.0,8.68494106402562,0.8120202283581267
2026-01-01 04:00:12,1627.09,119.22,0.0,86.5,998.85,392.3,230.0,9.305120224838026,0.760259317116908
2026-01-01 04:00:18,1706.17,115.49,0.0,86.24,1015.94,448.86,230.0,8.780644051943225,0.8448275993081531
2026-01-01 04:00:24,1654.81,119.26,0.0,80.21,1019.72,397.68,230.0,9.444073651566018,0.7618350250544133
2026-01-01 04:00:30,1605.71,119.18,0.0,77.41,968.61,405.1,230.0,9.071000060173304,0.7696337536959046
2026-01-01 04:00:36,643.33,111.91,0.0,81.18,0.0,403.51,230.0,3.5131290304971077,0.7961811058576325
2026-01-01 04:00:42,641.27,119.84,0.0,80.26,0.0,397.4,230.0,3.3483185595082205,0.8326956904578731
2026-01-01 04:00:48,652.9,119.31,0.0,82.31,0.0,408.97,230.0,3.7167974332203606,0.7637477433668936
2026-01-01 04:00:54,617.24,122.09,0.0,76.83,0.0,383.1,230.0,3.297575168798156,0.813825928611397
2026-01-01 04:01:00,652.83,125.55,0.0,78.0,0.0,411.93,230.0,3.7763991985115886,0.7516131518793182
2026-01-01 04:01:06,604.07,123.38,0.0,78.91,0.0,364.83,230.0,3.4210911402191937,0.7677057396896916
2026-01-01 04:01:12,320.41,119.19,0.0,83.33,0.0,87.02,230.0,1.8016477585128423,0.7732293673607172
2026-01-01 04:01:18,360.29,116.68,0.0,84.0,0.0,118.26,230.0,1.9819909255534234,0.7903559197336707
2026-01-01 04:01:24,334.72,127.72,0.0,77.84,0.0,87.44,230.0,1.8685726664595304,0.7788320860882111
2026-01-01 04:01:30,315.43,120.18,0.0,74.25,0.0,80.4,230.0,1.7060791012618433,0.8038518153081887
2026-01-01 04:01:36,330.68,120.04,0.0,81.81,0.0,87.69,230.0,1.7186190626912816,0.8365664978621538
2026-01-01 04:01:42,355.32,119.93,0.0,83.66,0.0,117.4,230.0,1.8956296645259327,0.8149638054982321
2026-01-01 04:01:48,317.53,120.59,0.0,79.33,0.0,82.08,230.0,1.6497620492785257,0.8368268733027611
2026-01-01 04:01:54,324.86,119.57,0.0,76.43,0.0,90.44,230.0,1.8336694360009729,0.7702777582905331
2026-01-01 04:02:00,328.23,118.28,0.0,77.61,0.0,85.42,230.0,1.841032851587102,0.7751556172892234
2026-01-01 04:02:06,349.63,118.36,0.0,88.2,0.0,97.26,230.0,2.0074129133550085,0.7572584716723777
2026-01-01 04:02:12,339.24,119.9,0.0,81.11,0.0,95.64,230.0,1.8872641113219064,0.7815315900359165
2026-01-01 04:02:18,348.7,118.37,0.0,85.07,0.0,95.19,230.0,1.9397338063746463,0.7815953671268424
2026-01-01 04:02:24,354.96,117.86,0.0,75.98,0.0,118.56,230.0,2.0512913142665714,0.7523574721408536
2026-01-01 04:02:30,337.56,120.32,0.0,86.05,0.0,88.01,230.0,1.7667356771621536,0.8307140637305079
2026-01-01 04:02:36,350.09,119.24,0.0,84.47,0.0,98.98,230.0,1.9012138198405175,0.8006098098478432
2026-01-01 04:02:42,350.86,124.51,0.0,79.49,0.0,103.39,230.0,1.887766801517953,0.8080861786757392
2026-01-01 04:02:48,333.53,112.05,0.0,83.04,0.0,90.2,230.0,1.7753468512012942,0.816815279674151
2026-01-01 04:02:54,354.75,123.27,0.0,86.47,0.0,104.87,230.0,1.8211173308745785,0.8469477930931028
2026-01-01 04:03:00,331.0,123.74,0.0,74.46,0.0,96.0,230.0,1.806834192368899,0.7964928054055682
2026-01-01 04:03:06,334.42,113.78,0.0,77.37,0.0,103.74,230.0,1.8793773381011607,0.7736604941022951
2026-01-01 04:03:12,341.7,118.97,0.0,82.62,0.0,98.92,230.0,1.7799716915343131,0.8346493267162187
2026-01-01 04:03:18,313.96,118.89,0.0,80.1,0.0,79.49,230.0,1.631312287055496,0.836776311373686
2026-01-01 04:03:24,347.33,115.78,0.0,82.06,0.0,113.06,230.0,1.8125320154687394,0.8331606955875333
2026-01-01 04:03:30,359.7,117.67,0.0,83.44,0.0,120.7,230.0,2.030701883062322,0.7701342361094687
2026-01-01 04:03:36,331.9,116.67,0.0,82.49,0.0,98.23,230.0,1.8140052540112834,0.7955012671930737
2026-01-01 04:03:42,332.07,125.26,0.0,78.74,0.0,91.02,230.0,1.8776237068481054,0.7689414036635032
2026-01-01 04:03:48,360.62,122.81,0.0,79.08,0.0,115.06,230.0,1.854530394479496,0.8454501733406861
2026-01-01 04:03:54,374.47,123.81,0.0,87.78,0.0,118.9,230.0,2.0070615140485843,0.811201063538104
2026-01-01 04:04:00,333.9,122.17,0.0,80.43,0.0,98.31,230.0,1.871778513076118,0.7755934370936686
2026-01-01 04:04:06,342.75,116.61,0.0,86.78,0.0,97.81,230.0,1.9570451698394367,0.7614629515304497
2026-01-01 04:04:12,344.4,118.43,0.0,87.12,0.0,99.2,230.0,1.7922352023449684,0.8354881671717153
2026-01-01 04:04:18,326.07,121.47,0.0,76.1,0.0,83.25,230.0,1.718946161135983,0.824746978251497
2026-01-01 04:04:24,335.75,116.33,0.0,83.68,0.0,97.09,230.0,1.7565599793008726,0.8310462642309883
2026-01-01 04:04:30,347.69,122.14,0.0,74.6,0.0,117.15,230.0,1.9469711141392612,0.7764345558060426
2026-01-01 04:04:36,343.24,119.28,0.0,88.09,0.0,98.31,230.0,1.973240254754232,0.7562930172802649
2026-01-01 04:04:42,323.43,118.88,0.0,80.94,0.0,89.6,230.0,1.7310714963439175,0.8123392905921721
2026-01-01 04:04:48,336.52,122.13,0.0,80.7,0.0,104.97,230.0,1.939545222829687,0.7543677855822222
2026-01-01 04:04:54,330.07,121.33,0.0,75.67,0.0,93.33,230.0,1.7437012122967568,0.8230119623713978
2026-01-01 04:05:00,337.81,118.92,0.0,76.97,0.0,99.34,230.0,1.799481835087273,0.8162011429048687
2026-01-01 04:05:06,332.86,123.48,0.0,81.13,0.0,87.31,230.0,1.8449197439362088,0.7844337923429952
2026-01-01 04:05:12,320.42,116.76,0.0,80.45,0.0,89.63,230.0,1.7913909469399378,0.7776808502702107
2026-01-01 04:05:18,340.54,121.85,0.0,78.07,0.0,107.38,230.0,1.9377794696346915,0.7640749212454486
2026-01-01 04:05:24,348.42,121.78,0.0,84.39,0.0,101.16,230.0,1.9371724455635209,0.7820003679521251
2026-01-01 04:05:30,339.79,119.07,0.0,79.99,0.0,92.24,230.0,1.8198943211953562,0.8117767108128533
2026-01-01 04:05:36,343.59,120.98,0.0,74.95,0.0,101.2,230.0,1.8132521101838244,0.8238620304519846
2026-01-01 04:05:42,332.31,116.25,0.0,83.6,0.0,93.93,230.0,1.7763970161174167,0.813346382507671
2026-01-01 04:05:48,330.2,122.77,0.0,74.2,0.0,92.16,230.0,1.8162439198853875,0.790451193363741
2026-01-01 04:05:54,346.03,119.45,0.0,70.38,0.0,111.64,230.0,1.9132384459891023,0.7863516771908599
2026-01-01 04:06:00,346.02,118.43,0.0,80.48,0.0,107.83,230.0,1.995327516334008,0.7539788682776128
2026-01-01 04:06:06,331.06,123.15,0.0,74.85,0.0,99.79,230.0,1.7248757531541323,0.834489847582201
2026-01-01 04:06:12,326.12,117.89,0.0,80.89,0.0,101.44,230.0,1.866239492356083,0.7597701416596749
2026-01-01 04:06:18,340.68,115.77,0.0,84.08,0.0,99.92,230.0,1.7986394509519779,0.8235210178006349
2026-01-01 04:06:24,344.13,115.33,0.0,84.92,0.0,104.87,230.0,1.767934533181231,0.8463081427636611
2026-01-01 04:06:30,327.78,121.82,0.0,82.49,0.0,92.0,230.0,1.8833834976836668,0.7566862704995271
2026-01-01 04:06:36,331.02,116.16,0.0,73.37,0.0,108.63,230.0,1.819583553757515,0.7909597711697848
2026-01-01 04:06:42,343.89,125.26,0.0,76.4,0.0,103.54,230.0,1.931979515047576,0.7739077466391556
2026-01-01 04:06:48,328.42,113.75,0.0,80.03,0.0,97.37,230.0,1.8406536607276234,0.7757641070367344
2026-01-01 04:06:54,347.45,125.09,0.0,80.08,0.0,95.12,230.0,1.925560930700986,0.7845257710765361
2026-01-01 04:07:00,351.43,120.63,0.0,75.29,0.0,108.41,230.0,2.0341112950450637,0.7511666276378844
2026-01-01 04:07:06,331.64,119.71,0.0,77.69,0.0,98.5,230.0,1.9083340752230527,0.7555873272921174
2026-01-01 04:07:12,342.95,118.37,0.0,84.05,0.0,93.01,230.0,1.8722085543236393,0.796432081820294
2026-01-01 04:07:18,347.96,121.2,0.0,82.52,0.0,96.15,230.0,1.9715045294959752,0.7673680392731148
2026-01-01 04:07:24,347.5,119.89,0.0,78.46,0.0,107.69,230.0,1.8053944698791013,0.836863959884937
2026-01-01 04:07:30,327.7,123.31,0.0,85.15,0.0,83.89,230.0,1.8109624856245221,0.7867543474840709
2026-01-01 04:07:36,330.75,120.34,0.0,73.37,0.0,96.45,230.0,1.8341016569588986,0.7840587640301638
2026-01-01 04:07:42,344.64,120.45,0.0,84.11,0.0,110.71,230.0,1.9219396618992148,0.779647151424087
2026-01-01 04:07:48,337.71,118.91,0.0,83.42,0.0,98.32,230.0,1.8305505690417752,0.8021107816730184
2026-01-01 04:07:54,347.62,119.83,0.0,83.73,0.0,102.73,230.0,1.824520255298341,0.8283773775373555
2026-01-01 04:08:00,234.28,0.0,0.0,81.48,0.0,110.87,230.0,1.288422033395388,0.7905862126308311
2026-01-01 04:08:06,223.43,0.0,0.0,76.73,0.0,108.92,230.0,1.1455893642765211,0.8479781786575769
2026-01-01 04:08:12,218.91,0.0,0.0,82.96,0.0,95.6,230.0,1.2255469896144644,0.776618617451026
2026-01-01 04:08:18,211.52,0.0,0.0,77.92,0.0,98.7,230.0,1.1886688053417995,0.7736824334753187
2026-01-01 04:08:24,237.11,0.0,0.0,81.03,0.0,109.05,230.0,1.2485305624064358,0.8257010877581277
2026-01-01 04:08:30,232.99,0.0,0.0,76.36,0.0,109.39,230.0,1.2413998111150333,0.816014301701977
2026-01-01 04:08:36,220.95,0.0,0.0,78.28,0.0,99.12,230.0,1.1878848060145295,0.8087081921151312
2026-01-01 04:08:42,217.41,0.0,0.0,79.28,0.0,99.46,230.0,1.1922264221705006,0.7928534815092659
2026-01-01 04:08:48,220.56,0.0,0.0,82.0,0.0,102.68,230.0,1.195297149025746,0.8022745829526572
2026-01-01 04:08:54,240.73,0.0,0.0,82.84,0.0,113.67,230.0,1.3289395783965632,0.7875844703006629
2026-01-01 04:09:00,240.08,0.0,0.0,88.48,0.0,110.68,230.0,1.3483410238597489,0.774155846692608
2026-01-01 04:09:06,222.66,0.0,0.0,80.74,0.0,106.93,230.0,1.2294761957155378,0.7873978852907569
2026-01-01 04:09:12,209.77,0.0,0.0,75.26,0.0,89.21,230.0,1.1156678591687512,0.8174865581772736
2026-01-01 04:09:18,219.01,0.0,0.0,84.0,0.0,97.25,230.0,1.1366210299606303,0.837761546025002
2026-01-01 04:09:24,215.15,0.0,0.0,81.69,0.0,97.78,230.0,1.1078483520884768,0.844370784905034
2026-01-01 04:09:30,237.97,0.0,0.0,79.05,0.0,114.18,230.0,1.2829534807363843,0.8064611768457716
2026-01-01 04:09:36,211.67,0.0,0.0,78.0,0.0,97.61,230.0,1.1135698204412257,0.8264451235410082
2026-01-01 04:09:42,230.07,0.0,0.0,76.91,0.0,112.53,230.0,1.3181095927494628,0.7588931552645318
2026-01-01 04:09:48,217.45,0.0,0.0,76.74,0.0,94.29,230.0,1.199660655773759,0.788085178969971
2026-01-01 04:09:54,214.9,0.0,0.0,73.9,0.0,95.09,230.0,1.119995255284185,0.8342426645815363
2026-01-01 04:10:00,231.35,0.0,0.0,84.83,0.0,104.81,230.0,1.3242525095039204,0.7595753513763029
2026-01-01 04:10:06,231.99,0.0,0.0,82.17,0.0,115.68,230.0,1.2593489732380299,0.8009314299273248
2026-01-01 04:10:12,215.86,0.0,0.0,80.47,0.0,97.88,230.0,1.1051704363258048,0.8492099573805085
2026-01-01 04:10:18,203.35,0.0,0.0,76.9,0.0,74.37,230.0,1.1473530223628823,0.7705827391832832
2026-01-01 04:10:24,214.54,0.0,0.0,85.45,0.0,84.36,230.0,1.1747121379908467,0.7940520732943344
2026-01-01 04:10:30,214.72,0.0,0.0,72.9,0.0,102.98,230.0,1.2166122228942895,0.7673482148406963
2026-01-01 04:10:36,198.3,0.0,0.0,79.35,0.0,85.25,230.0,1.0872945696608218,0.7929533882546942
2026-01-01 04:10:42,206.76,0.0,0.0,84.91,0.0,91.34,230.0,1.166488401290088,0.7706519162513074
2026-01-01 04:10:48,216.24,0.0,0.0,70.04,0.0,100.12,230.0,1.187370158121533,0.7918119775983514
2026-01-01 04:10:54,202.56,0.0,0.0,80.88,0.0,75.51,230.0,1.1057138204029142,0.7964951110523281
2026-01-01 04:11:00,212.71,0.0,0.0,76.7,0.0,96.2,230.0,1.2247933036234502,0.7550874782059143
